	(1)
VARIABLES	lgxq_llm
	
	(0.990)
185.ID	1.498
	(0.990)
186.ID	0.587
	(0.990)
187.ID	1.498
	(0.990)
188.ID	0.990
	(0.990)
192.ID	-0.990
	(0.990)
194.ID	0.990
	(0.990)
197.ID	0.990
	(0.990)
198.ID	-0.990
	(0.990)
200.ID	0.990
	(0.990)
202.ID	0.990
	(0.990)
203.ID	1.498
	(0.990)
204.ID	1.498
	(0.990)
205.ID	0.990
	(0.990)
209.ID	1.498
	(0.990)
210.ID	-0.990
	(0.990)
212.ID	-0.990
	(0.990)
213.ID	1.498
	(0.990)
222.ID	1.498
	(0.990)
224.ID	0.990
	(0.990)
225.ID	-0
	(1.402)
226.ID	-1.264
	(0.990)
229.ID	0.990
	(0.990)
230.ID	0.990
	(0.990)
232.ID	-0.990
	(0.990)
233.ID	-0.775
	(0.990)
234.ID	1.498
	(0.990)
235.ID	-0.0978
	(0.990)
236.ID	1.498
	(0.990)
237.ID	0.990
	(0.990)
238.ID	-0
	(1.402)
239.ID	0.990
	(0.990)
240.ID	0.990
	(0.990)
241.ID	0.990
	(0.990)
242.ID	-0.990
	(0.990)
243.ID	0.587
	(0.990)
244.ID	0.990
	(0.990)
246.ID	0.990
	(0.990)
247.ID	0.990
	(0.990)
248.ID	-0.598
	(0.990)
249.ID	-0.990
	(0.990)
250.ID	1.498
	(0.990)
252.ID	-0.775
	(0.990)
253.ID	-0.990
	(0.990)
255.ID	1.498
	(0.990)
256.ID	0.990
	(0.990)
257.ID	0.990
	(0.990)
258.ID	-0.990
	(0.990)
259.ID	0.990
	(0.990)
261.ID	-1.644*
	(0.990)
263.ID	-0.990
	(0.990)
267.ID	-0.775
	(0.990)
268.ID	0.990
	(0.990)
269.ID	-0
	(1.401)
270.ID	0.990
	(0.990)
272.ID	1.498
	(0.990)
274.ID	-0.990
	(0.990)
275.ID	1.498
	(0.990)
276.ID	0.587
	(0.990)
277.ID	0.990
	(0.990)
280.ID	0.990
	(0.990)
281.ID	0.990
	(0.990)
284.ID	-0.990
	(0.990)
286.ID	-0.990
	(0.990)
288.ID	0.990
	(0.990)
289.ID	0.990
	(0.990)
290.ID	0.990
	(0.990)
292.ID	0.990
	(0.990)
293.ID	-0.990
	(0.990)
295.ID	-0
	(1.402)
296.ID	-0.317
	(0.990)
297.ID	0.990
	(0.990)
298.ID	0.990
	(0.990)
301.ID	-0.990
	(0.990)
302.ID	1.498
	(0.990)
304.ID	1.498
	(0.990)
305.ID	0.990
	(0.990)
306.ID	-0.598
	(0.990)
308.ID	-0.0978
	(0.990)
309.ID	-0.775
	(0.990)
310.ID	-0.990
	(0.990)
312.ID	0.990
	(0.990)
314.ID	-0.794
	(1.009)
317.ID	0.990
	(0.990)
319.ID	0.990
	(0.990)
320.ID	-0.775
	(0.990)
322.ID	1.498
	(0.990)
323.ID	0.362
	(1.508)
324.ID	-0
	(1.401)
325.ID	-0.990
	(0.990)
326.ID	0.990
	(0.990)
327.ID	0.990
	(0.990)
328.ID	0.990
	(0.990)
329.ID	-0.990
	(0.990)
330.ID	1.133
	(1.001)
332.ID	0.990
	(0.990)
333.ID	0.483
	(0.990)
338.ID	0.990
	(0.990)
339.ID	0.990
	(0.990)
340.ID	1.498
	(0.990)
344.ID	-0.598
	(0.990)
345.ID	0.990
	(0.990)
346.ID	-2.263**
	(0.990)
348.ID	-0.990
	(0.990)
350.ID	-0.990
	(0.990)
352.ID	0.990
	(0.990)
354.ID	-0.990
	(0.990)
355.ID	-0.598
	(0.990)
356.ID	-0.775
	(0.990)
361.ID	-0.990
	(0.990)
364.ID	1.276
	(0.990)
365.ID	-0.990
	(0.990)
369.ID	0.990
	(0.990)
370.ID	0.990
	(0.990)
372.ID	0.990
	(0.990)
374.ID	0.990
	(0.990)
375.ID	-0.990
	(0.990)
377.ID	-0.990
	(0.990)
378.ID	-0.990
	(0.990)
385.ID	0.990
	(0.990)
389.ID	0.990
	(0.990)
390.ID	1.244
	(1.023)
391.ID	-0.990
	(0.990)
393.ID	0.990
	(0.990)
394.ID	0.990
	(0.990)
395.ID	0.990
	(0.990)
396.ID	0.990
	(0.990)
400.ID	0.990
	(0.990)
402.ID	-0.990
	(0.990)
405.ID	-0.990
	(0.990)
406.ID	0.587
	(0.990)
407.ID	0.990
	(0.990)
408.ID	1.498
	(0.990)
409.ID	-1.644*
	(0.990)
414.ID	-0.990
	(0.990)
415.ID	-0.990
	(0.990)
416.ID	-0.775
	(0.990)
417.ID	-1.644*
	(0.990)
424.ID	0.990
	(0.990)
425.ID	0.990
	(0.990)
426.ID	-0.990
	(0.990)
429.ID	-0.990
	(0.990)
430.ID	1.498
	(0.990)
432.ID	0.990
	(0.990)
434.ID	-0.990
	(0.990)
435.ID	1.498
	(0.990)
436.ID	-0.775
	(0.990)
438.ID	0.990
	(0.990)
439.ID	0.990
	(0.990)
440.ID	-0.775
	(0.990)
441.ID	0.990
	(0.990)
445.ID	-0.990
	(0.990)
447.ID	-0.0978
	(0.990)
448.ID	0.990
	(0.990)
451.ID	0.990
	(0.990)
452.ID	-0.775
	(0.990)
453.ID	1.498
	(0.990)
457.ID	0.362
	(1.509)
458.ID	1.498
	(0.990)
460.ID	-0.990
	(0.990)
461.ID	1.498
	(0.990)
462.ID	0.990
	(0.990)
463.ID	1.498
	(0.990)
464.ID	0.990
	(0.990)
465.ID	-0.0978
	(0.990)
466.ID	0.990
	(0.990)
467.ID	0.990
	(0.990)
468.ID	1.244
	(1.022)
470.ID	0.990
	(0.990)
471.ID	1.498
	(0.990)
472.ID	1.498
	(0.990)
473.ID	0.990
	(0.990)
475.ID	-0.990
	(0.990)
476.ID	0.990
	(0.990)
478.ID	1.498
	(0.990)
479.ID	0.990
	(0.990)
480.ID	-0.0978
	(0.990)
481.ID	0.990
	(0.990)
482.ID	1.498
	(0.990)
484.ID	1.276
	(0.990)
485.ID	1.498
	(0.990)
486.ID	-0.990
	(0.990)
488.ID	0.990
	(0.990)
493.ID	-0.990
	(0.990)
495.ID	0.990
	(0.990)
498.ID	1.498
	(0.990)
501.ID	-0.775
	(0.990)
503.ID	0.366
	(0.990)
505.ID	-0.0978
	(0.990)
507.ID	0.990
	(0.990)
508.ID	-0.990
	(0.990)
509.ID	-0.990
	(0.990)
512.ID	-0.990
	(0.990)
514.ID	1.498
	(0.990)
515.ID	1.276
	(0.990)
518.ID	-0.990
	(0.990)
520.ID	0.990
	(0.990)
521.ID	1.133
	(1.001)
523.ID	1.276
	(0.990)
525.ID	-0.990
	(0.990)
527.ID	0.990
	(0.990)
528.ID	1.133
	(1.001)
529.ID	0.990
	(0.990)
532.ID	0.990
	(0.990)
536.ID	0.990
	(0.990)
539.ID	0.990
	(0.990)
540.ID	-0.990
	(0.990)
541.ID	1.276
	(0.990)
542.ID	1.498
	(0.990)
545.ID	-1.644*
	(0.990)
546.ID	-0.990
	(0.990)
548.ID	-0.990
	(0.990)
550.ID	0.990
	(0.990)
555.ID	0.990
	(0.990)
556.ID	-0.990
	(0.990)
560.ID	1.498
	(0.990)
561.ID	0.990
	(0.990)
562.ID	-0.990
	(0.990)
564.ID	0.990
	(0.990)
569.ID	0.990
	(0.990)
571.ID	0.990
	(0.990)
574.ID	0.990
	(0.990)
575.ID	0.108
	(1.327)
577.ID	0.990
	(0.990)
578.ID	-0.775
	(0.990)
581.ID	0.990
	(0.990)
582.ID	-0.990
	(0.990)
584.ID	0.990
	(0.990)
585.ID	1.498
	(0.990)
586.ID	-0.990
	(0.990)
588.ID	-0.990
	(0.990)
589.ID	0.990
	(0.990)
590.ID	0.990
	(0.990)
591.ID	0.0818
	(0.990)
592.ID	-0.775
	(0.990)
597.ID	0.990
	(0.990)
598.ID	0.587
	(0.990)
599.ID	-0.990
	(0.990)
600.ID	-0.990
	(0.990)
611.ID	-0.598
	(0.990)
612.ID	0.990
	(0.990)
616.ID	0.990
	(0.990)
618.ID	0.990
	(0.990)
619.ID	-0.990
	(0.990)
621.ID	-0.598
	(0.990)
622.ID	-0.990
	(0.990)
623.ID	0.990
	(0.990)
624.ID	0.990
	(0.990)
625.ID	0.990
	(0.990)
628.ID	0.990
	(0.990)
629.ID	1.276
	(0.990)
630.ID	0.234
	(0.990)
631.ID	0.990
	(0.990)
632.ID	-0.775
	(0.990)
633.ID	1.498
	(0.990)
634.ID	-0.990
	(0.990)
635.ID	0.990
	(0.990)
636.ID	0.990
	(0.990)
637.ID	1.498
	(0.990)
641.ID	0.990
	(0.990)
647.ID	-0
	(1.401)
648.ID	0.990
	(0.990)
650.ID	-0.990
	(0.990)
651.ID	-0.447
	(0.990)
654.ID	-0.990
	(0.990)
656.ID	0.234
	(0.990)
659.ID	1.498
	(0.990)
661.ID	1.498
	(0.990)
664.ID	-0.990
	(0.990)
665.ID	-0.990
	(0.990)
667.ID	0.990
	(0.990)
669.ID	-0.990
	(0.990)
673.ID	-0.775
	(0.990)
674.ID	-0.990
	(0.990)
675.ID	-0.598
	(0.990)
677.ID	-0.990
	(0.990)
678.ID	-0.0978
	(0.990)
679.ID	1.498
	(0.990)
680.ID	-0
	(1.401)
681.ID	-0
	(1.402)
682.ID	1.498
	(0.990)
683.ID	-0.775
	(0.990)
684.ID	-0.598
	(0.990)
685.ID	-1.644*
	(0.990)
687.ID	-0.990
	(0.990)
689.ID	0.990
	(0.990)
690.ID	-0.990
	(0.990)
692.ID	0.990
	(0.990)
693.ID	0.990
	(0.990)
695.ID	1.498
	(0.990)
696.ID	0.990
	(0.990)
697.ID	-0.775
	(0.990)
699.ID	-0.990
	(0.990)
700.ID	-0.990
	(0.990)
702.ID	1.498
	(0.990)
703.ID	-0.990
	(0.990)
705.ID	-0.990
	(0.990)
706.ID	-0.990
	(0.990)
708.ID	-1.644*
	(0.990)
710.ID	-1.644*
	(0.990)
711.ID	1.498
	(0.990)
712.ID	-0.775
	(0.990)
713.ID	0.990
	(0.990)
714.ID	0.990
	(0.990)
716.ID	0.990
	(0.990)
718.ID	-0.0978
	(0.990)
719.ID	-0.990
	(0.990)
724.ID	0.196
	(1.270)
725.ID	0.990
	(0.990)
727.ID	-0.775
	(0.990)
728.ID	-0.990
	(0.990)
730.ID	-0.990
	(0.990)
731.ID	0.990
	(0.990)
732.ID	1.498
	(0.990)
734.ID	-0.775
	(0.990)
735.ID	-0.317
	(0.990)
737.ID	-0.990
	(0.990)
738.ID	-0.990
	(0.990)
739.ID	-0.598
	(0.990)
741.ID	-0.598
	(0.990)
742.ID	-0.990
	(0.990)
743.ID	1.498
	(0.990)
744.ID	-0.523
	(0.993)
745.ID	1.498
	(0.990)
747.ID	0.990
	(0.990)
748.ID	0.990
	(0.990)
749.ID	-0.598
	(0.990)
750.ID	1.498
	(0.990)
751.ID	0.990
	(0.990)
755.ID	0.990
	(0.990)
756.ID	1.498
	(0.990)
757.ID	-0.317
	(0.990)
758.ID	0.990
	(0.990)
761.ID	0.990
	(0.990)
763.ID	-0.990
	(0.990)
764.ID	-0.775
	(0.990)
767.ID	0.990
	(0.990)
769.ID	-0.990
	(0.990)
770.ID	-0.794
	(1.009)
772.ID	-0.990
	(0.990)
773.ID	-0.598
	(0.990)
774.ID	-0.990
	(0.990)
776.ID	0.990
	(0.990)
777.ID	-0.990
	(0.990)
782.ID	1.498
	(0.990)
783.ID	0.990
	(0.990)
785.ID	0.990
	(0.990)
788.ID	0.990
	(0.990)
789.ID	-0.990
	(0.990)
792.ID	1.498
	(0.990)
793.ID	0.990
	(0.990)
797.ID	-0.775
	(0.990)
799.ID	0.990
	(0.990)
800.ID	0.990
	(0.990)
801.ID	0.990
	(0.990)
805.ID	-1.317
	(1.043)
806.ID	0.362
	(1.508)
807.ID	-0.775
	(0.990)
811.ID	-0.990
	(0.990)
812.ID	0.990
	(0.990)
814.ID	-0.990
	(0.990)
818.ID	1.387
	(0.996)
821.ID	0.446
	(1.131)
823.ID	-0
	(1.401)
824.ID	0.990
	(0.990)
825.ID	1.133
	(1.001)
826.ID	0.990
	(0.990)
828.ID	0.990
	(0.990)
829.ID	-0
	(1.402)
831.ID	-0.990
	(0.990)
832.ID	-0.990
	(0.990)
833.ID	-0.990
	(0.990)
834.ID	-0.775
	(0.990)
835.ID	-0.775
	(0.990)
836.ID	-0.775
	(0.990)
837.ID	1.498
	(0.990)
838.ID	1.244
	(1.023)
839.ID	-0.990
	(0.990)
840.ID	0.990
	(0.990)
842.ID	-0
	(1.401)
846.ID	-0.990
	(0.990)
847.ID	-0.775
	(0.990)
848.ID	-0.775
	(0.990)
849.ID	-2.263**
	(0.990)
850.ID	-0.990
	(0.990)
851.ID	0.990
	(0.990)
854.ID	-0.990
	(0.990)
855.ID	-0.990
	(0.990)
858.ID	-0.990
	(0.990)
859.ID	-2.263**
	(0.990)
860.ID	-0.990
	(0.990)
861.ID	-0.990
	(0.990)
863.ID	-0.990
	(0.990)
865.ID	0.990
	(0.990)
867.ID	-0.990
	(0.990)
871.ID	1.498
	(0.990)
875.ID	0.990
	(0.990)
877.ID	-0.0509
	(0.991)
880.ID	0.990
	(0.990)
881.ID	-1.644*
	(0.990)
885.ID	0.587
	(0.990)
887.ID	-0.990
	(0.990)
888.ID	-0.775
	(0.990)
889.ID	-0.990
	(0.990)
892.ID	-0.327
	(1.650)
896.ID	-0.990
	(0.990)
899.ID	-0.990
	(0.990)
901.ID	-0.990
	(0.990)
902.ID	1.498
	(0.990)
903.ID	-0.990
	(0.990)
904.ID	-0.990
	(0.990)
905.ID	-0.990
	(0.990)
907.ID	0.990
	(0.990)
908.ID	0.990
	(0.990)
909.ID	-0
	(1.401)
910.ID	0.990
	(0.990)
912.ID	-0.990
	(0.990)
914.ID	-0.775
	(0.990)
917.ID	-0.775
	(0.990)
920.ID	0.990
	(0.990)
922.ID	0.990
	(0.990)
923.ID	0.990
	(0.990)
924.ID	0.990
	(0.990)
925.ID	0.989
	(0.990)
926.ID	-0.990
	(0.990)
927.ID	0.990
	(0.990)
928.ID	-0.990
	(0.990)
929.ID	0.990
	(0.990)
930.ID	0.990
	(0.990)
932.ID	0.990
	(0.990)
933.ID	-0.990
	(0.990)
935.ID	0.990
	(0.990)
939.ID	0.990
	(0.990)
940.ID	-0.990
	(0.990)
941.ID	-0.598
	(0.990)
942.ID	1.498
	(0.990)
943.ID	0.362
	(1.509)
944.ID	0.990
	(0.990)
945.ID	-0.990
	(0.990)
946.ID	0.990
	(0.990)
947.ID	-0.990
	(0.990)
949.ID	0.990
	(0.990)
953.ID	0.990
	(0.990)
954.ID	0.990
	(0.990)
955.ID	-0.598
	(0.990)
956.ID	1.276
	(0.990)
959.ID	0.990
	(0.990)
961.ID	0.990
	(0.990)
963.ID	-0.775
	(0.990)
964.ID	-0.0978
	(0.990)
965.ID	-0.990
	(0.990)
966.ID	-0.990
	(0.990)
968.ID	0.990
	(0.990)
969.ID	-0
	(1.401)
970.ID	-0.990
	(0.990)
971.ID	0.990
	(0.990)
972.ID	1.498
	(0.990)
973.ID	0.990
	(0.990)
974.ID	0.990
	(0.990)
976.ID	0.848
	(0.990)
977.ID	0.990
	(0.990)
978.ID	0.990
	(0.990)
979.ID	0.302
	(0.990)
980.ID	-1.644*
	(0.990)
981.ID	0.990
	(0.990)
982.ID	-0.990
	(0.990)
984.ID	0.990
	(0.990)
985.ID	-0.990
	(0.990)
986.ID	-0.775
	(0.990)
989.ID	-1.644*
	(0.990)
991.ID	0.990
	(0.990)
992.ID	0.990
	(0.990)
996.ID	0.990
	(0.990)
998.ID	-0.598
	(0.990)
999.ID	0.990
	(0.990)
1000.ID	-0.794
	(1.010)
1001.ID	0.990
	(0.990)
1002.ID	0.990
	(0.990)
1003.ID	0.990
	(0.990)
1004.ID	0.990
	(0.990)
1005.ID	0.990
	(0.990)
1006.ID	0.990
	(0.990)
1007.ID	0.990
	(0.990)
1010.ID	0.990
	(0.990)
1011.ID	0.990
	(0.990)
1012.ID	1.498
	(0.990)
1013.ID	0.990
	(0.990)
1015.ID	-0.990
	(0.990)
1016.ID	0.990
	(0.990)
1017.ID	-0.990
	(0.990)
1019.ID	0.990
	(0.990)
1020.ID	-0.990
	(0.990)
1021.ID	1.276
	(0.990)
1022.ID	-0.990
	(0.990)
1023.ID	-0.990
	(0.990)
1024.ID	-0.990
	(0.990)
1025.ID	-0.990
	(0.990)
1026.ID	-0.0978
	(0.990)
1027.ID	0.990
	(0.990)
1028.ID	0.990
	(0.990)
1029.ID	0.990
	(0.990)
1033.ID	0.990
	(0.990)
1035.ID	-0
	(1.401)
1038.ID	0.990
	(0.990)
1039.ID	1.498
	(0.990)
1040.ID	0.990
	(0.990)
1041.ID	1.244
	(1.023)
1042.ID	-0.990
	(0.990)
1043.ID	1.244
	(1.023)
1046.ID	1.244
	(1.023)
1048.ID	-0.775
	(0.990)
1050.ID	1.498
	(0.990)
1052.ID	0.990
	(0.990)
1054.ID	-0.598
	(0.990)
1056.ID	0.990
	(0.990)
1057.ID	-1.644*
	(0.990)
1062.ID	1.244
	(1.023)
1064.ID	0.990
	(0.990)
1065.ID	-0.990
	(0.990)
1066.ID	-0.775
	(0.990)
1068.ID	0.990
	(0.990)
1069.ID	-0.775
	(0.990)
1070.ID	-0.990
	(0.990)
1071.ID	0.990
	(0.990)
1072.ID	-0.990
	(0.990)
1074.ID	0.990
	(0.990)
1077.ID	1.276
	(0.990)
1079.ID	0.990
	(0.990)
1080.ID	0.990
	(0.990)
1082.ID	0.990
	(0.990)
1083.ID	0.990
	(0.990)
1084.ID	0.990
	(0.990)
1086.ID	1.276
	(0.990)
1087.ID	-0.990
	(0.990)
1088.ID	1.276
	(0.990)
1089.ID	-0.990
	(0.990)
1091.ID	-0.990
	(0.990)
1092.ID	0.990
	(0.990)
1095.ID	0.990
	(0.990)
1097.ID	-0
	(1.402)
1098.ID	-0.990
	(0.990)
1100.ID	0.990
	(0.990)
1102.ID	-0.990
	(0.990)
1103.ID	1.498
	(0.990)
1104.ID	0.990
	(0.990)
1105.ID	-0.990
	(0.990)
1106.ID	1.244
	(1.023)
1110.ID	0.990
	(0.990)
1111.ID	0.990
	(0.990)
1113.ID	0.587
	(0.990)
1114.ID	-0.990
	(0.990)
1115.ID	0.990
	(0.990)
1116.ID	1.498
	(0.990)
1117.ID	0.990
	(0.990)
1119.ID	-1.644*
	(0.990)
1120.ID	-0.990
	(0.990)
1121.ID	-0.990
	(0.990)
1123.ID	0.990
	(0.990)
1125.ID	0.990
	(0.990)
1126.ID	0.990
	(0.990)
1127.ID	0.0818
	(0.990)
1129.ID	0.990
	(0.990)
1132.ID	-0.990
	(0.990)
1134.ID	-0.990
	(0.990)
1136.ID	-0.990
	(0.990)
1137.ID	-0.990
	(0.990)
1143.ID	0.990
	(0.990)
1145.ID	0.990
	(0.990)
1151.ID	0.990
	(0.990)
1152.ID	0.990
	(0.990)
1154.ID	-0.990
	(0.990)
1155.ID	-0.990
	(0.990)
1160.ID	-0.990
	(0.990)
1161.ID	0.990
	(0.990)
1162.ID	-0.990
	(0.990)
1163.ID	-1.644*
	(0.990)
1164.ID	-0.990
	(0.990)
1168.ID	0.990
	(0.990)
1171.ID	-0.990
	(0.990)
1178.ID	0.990
	(0.990)
1179.ID	0.990
	(0.990)
1181.ID	0.990
	(0.990)
1182.ID	-1.644*
	(0.990)
1183.ID	-0.990
	(0.990)
1184.ID	0.990
	(0.990)
1185.ID	-0.990
	(0.990)
1187.ID	-0.775
	(0.990)
1188.ID	0.990
	(0.990)
1193.ID	-0.990
	(0.990)
1194.ID	1.498
	(0.990)
1195.ID	-0.775
	(0.990)
1196.ID	0.990
	(0.990)
1200.ID	-0.990
	(0.990)
1202.ID	0.990
	(0.990)
1203.ID	-0.990
	(0.990)
1205.ID	-1.644*
	(0.990)
1209.ID	-1.644*
	(0.990)
1210.ID	-2.262**
	(0.990)
1213.ID	-0.990
	(0.990)
1214.ID	-1.264
	(0.990)
1216.ID	-0.990
	(0.990)
1220.ID	-0.990
	(0.990)
1221.ID	1.498
	(0.990)
1222.ID	0.990
	(0.990)
1223.ID	-0.598
	(0.990)
1224.ID	-0.990
	(0.990)
1225.ID	-0.990
	(0.990)
1226.ID	-0.990
	(0.990)
1228.ID	1.498
	(0.990)
1229.ID	0.990
	(0.990)
1231.ID	-1.264
	(0.990)
1232.ID	-0.990
	(0.990)
1233.ID	-0.990
	(0.990)
1234.ID	0.990
	(0.990)
1235.ID	0.990
	(0.990)
1236.ID	1.498
	(0.990)
1239.ID	0.0818
	(0.990)
1240.ID	-0.990
	(0.990)
1241.ID	-0.775
	(0.990)
1245.ID	0.990
	(0.990)
1246.ID	-0.990
	(0.990)
1247.ID	-0.990
	(0.990)
1248.ID	0.366
	(0.990)
1249.ID	-0.775
	(0.990)
1251.ID	0.990
	(0.990)
1252.ID	0.990
	(0.990)
1253.ID	-1.264
	(0.990)
1254.ID	0.990
	(0.990)
1257.ID	1.498
	(0.990)
1259.ID	0.587
	(0.990)
1260.ID	0.990
	(0.990)
1262.ID	-0.598
	(0.990)
1264.ID	0.990
	(0.990)
1265.ID	0.990
	(0.990)
1267.ID	0.990
	(0.990)
1268.ID	0.990
	(0.990)
1269.ID	1.133
	(1.001)
1270.ID	-0.990
	(0.990)
1272.ID	0.990
	(0.990)
1273.ID	0.990
	(0.990)
1276.ID	-0
	(1.401)
1280.ID	1.276
	(0.990)
1284.ID	0.990
	(0.990)
1285.ID	-0.990
	(0.990)
1286.ID	0.990
	(0.990)
1287.ID	0.990
	(0.990)
1288.ID	-0.990
	(0.990)
1289.ID	0.990
	(0.990)
1294.ID	0.990
	(0.990)
1295.ID	-0.990
	(0.990)
1298.ID	0.990
	(0.990)
1299.ID	-0.990
	(0.990)
1300.ID	-0.990
	(0.990)
1302.ID	-0.686
	(0.994)
1303.ID	-0.990
	(0.990)
1304.ID	1.498
	(0.990)
1308.ID	0.990
	(0.990)
1310.ID	1.276
	(0.990)
1312.ID	-0.990
	(0.990)
1313.ID	0.990
	(0.990)
1323.ID	-0.990
	(0.990)
1325.ID	-0.990
	(0.990)
1327.ID	-2.263**
	(0.990)
1329.ID	0.990
	(0.990)
1330.ID	-0.598
	(0.990)
1334.ID	0.990
	(0.990)
1342.ID	0.366
	(0.990)
1350.ID	-0.990
	(0.990)
1351.ID	-0.990
	(0.990)
1355.ID	-1.644*
	(0.990)
1356.ID	0.990
	(0.990)
1360.ID	-0.990
	(0.990)
1368.ID	-1.317
	(1.043)
1373.ID	-1.644*
	(0.990)
1374.ID	0.990
	(0.990)
1375.ID	-0.990
	(0.990)
1376.ID	-0.990
	(0.990)
1379.ID	-2.263**
	(0.990)
1383.ID	-0.0978
	(0.990)
1393.ID	-0.990
	(0.990)
1395.ID	-0.990
	(0.990)
1397.ID	-0.990
	(0.990)
1399.ID	0.990
	(0.990)
1400.ID	-0.317
	(0.990)
1404.ID	-0.990
	(0.990)
1405.ID	-1.644*
	(0.990)
1411.ID	-0.990
	(0.990)
1413.ID	-0.990
	(0.990)
1414.ID	-0.990
	(0.990)
1420.ID	0.990
	(0.990)
1424.ID	0.990
	(0.990)
1425.ID	1.276
	(0.990)
1436.ID	-0.990
	(0.990)
1437.ID	-0.990
	(0.990)
1438.ID	0.990
	(0.990)
1439.ID	-0.990
	(0.990)
1440.ID	-0.990
	(0.990)
1453.ID	-0.990
	(0.990)
1457.ID	0.990
	(0.990)
1458.ID	-0.990
	(0.990)
1462.ID	0.990
	(0.990)
1464.ID	-0
	(1.402)
1465.ID	0.990
	(0.990)
1466.ID	-0.598
	(0.990)
1468.ID	-0.990
	(0.990)
1471.ID	0.990
	(0.990)
1472.ID	-0.990
	(0.990)
1473.ID	-0.0978
	(0.990)
1474.ID	-1.644*
	(0.990)
1476.ID	-1.644*
	(0.990)
1478.ID	0.990
	(0.990)
1480.ID	-0.990
	(0.990)
1489.ID	0.990
	(0.990)
1490.ID	-1.317
	(1.043)
1491.ID	-0.990
	(0.990)
1492.ID	0.990
	(0.990)
1496.ID	-1.644*
	(0.990)
1501.ID	-0.990
	(0.990)
1504.ID	0.990
	(0.990)
1511.ID	-0.990
	(0.990)
1512.ID	-0.990
	(0.990)
1513.ID	0.990
	(0.990)
1518.ID	-0.990
	(0.990)
1521.ID	0.990
	(0.990)
1522.ID	-0.990
	(0.990)
1525.ID	-0.990
	(0.990)
1526.ID	-1.644*
	(0.990)
1527.ID	0.196
	(1.270)
1528.ID	-0.775
	(0.990)
1531.ID	-1.644*
	(0.990)
1532.ID	1.498
